Amount,Point
9991,90360
9992,90370
9993,90375
9994,90385
9995,90395
9996,90405
9997,90415
9998,90420
9999,90430
10000,90440
10001,90450
10002,90460
10003,90465
10004,90475
10005,90485
10006,90495
10007,90505
10008,90510
10009,90520
10010,90530
10011,90540
10012,90550
10013,90560
10014,90565
10015,90575
10016,90585
10017,90595
10018,90605
10019,90610
10020,90620
10021,90630
10022,90640
10023,90650
10024,90655
10025,90665
10026,90675
10027,90685
10028,90695
10029,90700
10030,90710
10031,90720
10032,90730
10033,90740
10034,90745
10035,90755
10036,90765
10037,90775
10038,90785
10039,90795
10040,90800
10041,90810
10042,90820
10043,90830
10044,90840
10045,90845
10046,90855
10047,90865
10048,90875
10049,90885
10050,90890
10051,90900
10052,90910
10053,90920
10054,90930
10055,90935
10056,90945
10057,90955
10058,90965
10059,90975
10060,90985
10061,90990
10062,91000
10063,91010
10064,91020
10065,91030
10066,91035
10067,91045
10068,91055
10069,91065
10070,91075
10071,91080
10072,91090
10073,91100
10074,91110
10075,91120
10076,91125
10077,91135
10078,91145
10079,91155
10080,91165
10081,91175
10082,91180
10083,91190
10084,91200
10085,91210
10086,91220
10087,91225
10088,91235
10089,91245
10090,91255
10091,91265
10092,91270
10093,91280
10094,91290
10095,91300
10096,91310
10097,91315
10098,91325
10099,91335
10100,91345
10101,91355
10102,91360
10103,91370
10104,91380
10105,91390
10106,91400
10107,91410
10108,91415
10109,91425
10110,91435
10111,91445
10112,91455
10113,91460
10114,91470
10115,91480
10116,91490
10117,91500
10118,91505
10119,91515
10120,91525
10121,91535
10122,91545
10123,91550
10124,91560
10125,91570
10126,91580
10127,91590
10128,91600
10129,91605
10130,91615
10131,91625
10132,91635
10133,91645
10134,91650
10135,91660
10136,91670
10137,91680
10138,91690
10139,91695
10140,91705
10141,91715
10142,91725
10143,91735
10144,91740
10145,91750
10146,91760
10147,91770
10148,91780
10149,91790
10150,91795
10151,91805
10152,91815
10153,91825
10154,91835
10155,91840
10156,91850
10157,91860
10158,91870
10159,91880
10160,91885
10161,91895
10162,91905
10163,91915
10164,91925
10165,91930
10166,91940
10167,91950
10168,91960
10169,91970
10170,91975
10171,91985
10172,91995
10173,92005
10174,92015
10175,92025
10176,92030
10177,92040
10178,92050
10179,92060
10180,92070
10181,92075
10182,92085
10183,92095
10184,92105
10185,92115
10186,92120
10187,92130
10188,92140
10189,92150
10190,92160
10191,92165
10192,92175
10193,92185
10194,92195
10195,92205
10196,92215
10197,92220
10198,92230
10199,92240
10200,92250
10201,92260
10202,92265
10203,92275
10204,92285
10205,92295
10206,92305
10207,92310
10208,92320
10209,92330
10210,92340
10211,92350
10212,92355
10213,92365
10214,92375
10215,92385
10216,92395
10217,92405
10218,92410
10219,92420
10220,92430
10221,92440
10222,92450
10223,92455
10224,92465
10225,92475
10226,92485
10227,92495
10228,92500
10229,92510
10230,92520
10231,92530
10232,92540
10233,92545
10234,92555
10235,92565
10236,92575
10237,92585
10238,92590
10239,92600
10240,92610
10241,92620
10242,92630
10243,92640
10244,92645
10245,92655
10246,92665
10247,92675
10248,92685
10249,92690
10250,92700
10251,92710
10252,92720
10253,92730
10254,92735
10255,92745
10256,92755
10257,92765
10258,92775
10259,92780
10260,92790
10261,92800
10262,92810
10263,92820
10264,92830
10265,92835
10266,92845
10267,92855
10268,92865
10269,92875
10270,92880
10271,92890
10272,92900
10273,92910
10274,92920
10275,92925
10276,92935
10277,92945
10278,92955
10279,92965
10280,92970
10281,92980
10282,92990
10283,93000
10284,93010
10285,93020
10286,93025
10287,93035
10288,93045
10289,93055
10290,93065
10291,93070
10292,93080
10293,93090
10294,93100
10295,93110
10296,93115
10297,93125
10298,93135
10299,93145
10300,93155
10301,93160
10302,93170
10303,93180
10304,93190
10305,93200
10306,93205
10307,93215
10308,93225
10309,93235
10310,93245
10311,93255
10312,93260
10313,93270
10314,93280
10315,93290
10316,93300
10317,93305
10318,93315
10319,93325
10320,93335
10321,93345
10322,93350
10323,93360
10324,93370
10325,93380
10326,93390
10327,93395
10328,93405
10329,93415
10330,93425
10331,93435
10332,93445
10333,93450
10334,93460
10335,93470
10336,93480
10337,93490
10338,93495
10339,93505
10340,93515
10341,93525
10342,93535
10343,93540
10344,93550
10345,93560
10346,93570
10347,93580
10348,93585
10349,93595
10350,93605
10351,93615
10352,93625
10353,93635
10354,93640
10355,93650
10356,93660
10357,93670
10358,93680
10359,93685
10360,93695
10361,93705
10362,93715
10363,93725
10364,93730
10365,93740
10366,93750
10367,93760
10368,93770
10369,93775
10370,93785
10371,93795
10372,93805
10373,93815
10374,93820
10375,93830
10376,93840
10377,93850
10378,93860
10379,93870
10380,93875
10381,93885
10382,93895
10383,93905
10384,93915
10385,93920
10386,93930
10387,93940
10388,93950
10389,93960
10390,93965
10391,93975
10392,93985
10393,93995
10394,94005
10395,94010
10396,94020
10397,94030
10398,94040
10399,94050
10400,94060
10401,94065
10402,94075
10403,94085
10404,94095
10405,94105
10406,94110
10407,94120
10408,94130
10409,94140
10410,94150
10411,94155
10412,94165
10413,94175
10414,94185
10415,94195
10416,94200
10417,94210
10418,94220
10419,94230
10420,94240
10421,94250
10422,94255
10423,94265
10424,94275
10425,94285
10426,94295
10427,94300
10428,94310
10429,94320
10430,94330
10431,94340
10432,94345
10433,94355
10434,94365
10435,94375
10436,94385
10437,94390
10438,94400
10439,94410
10440,94420
10441,94430
10442,94435
10443,94445
10444,94455
10445,94465
10446,94475
10447,94485
10448,94490
10449,94500
10450,94510
10451,94520
10452,94530
10453,94535
10454,94545
10455,94555
10456,94565
10457,94575
10458,94580
10459,94590
10460,94600
10461,94610
10462,94620
10463,94625
10464,94635
10465,94645
10466,94655
10467,94665
10468,94675
10469,94680
10470,94690
10471,94700
10472,94710
10473,94720
10474,94725
10475,94735
10476,94745
10477,94755
10478,94765
10479,94770
10480,94780
10481,94790
10482,94800
10483,94810
10484,94815
10485,94825
10486,94835
10487,94845
10488,94855
10489,94865
10490,94870
10491,94880
10492,94890
10493,94900
10494,94910
10495,94915
10496,94925
10497,94935
10498,94945
10499,94955
10500,94960
10501,94970
10502,94980
10503,94990
10504,95000
10505,95005
10506,95015
10507,95025
10508,95035
10509,95045
10510,95050
10511,95060
10512,95070
10513,95080
10514,95090
10515,95100
10516,95105
10517,95115
10518,95125
10519,95135
10520,95145
10521,95150
10522,95160
10523,95170
10524,95180
10525,95190
10526,95195
10527,95205
10528,95215
10529,95225
10530,95235
10531,95240
10532,95250
10533,95260
10534,95270
10535,95280
10536,95290
10537,95295
10538,95305
10539,95315
10540,95325
10541,95335
10542,95340
10543,95350
10544,95360
10545,95370
10546,95380
10547,95385
10548,95395
10549,95405
10550,95415
10551,95425
10552,95430
10553,95440
10554,95450
10555,95460
10556,95470
10557,95480
10558,95485
10559,95495
10560,95505
10561,95515
10562,95525
10563,95530
10564,95540
10565,95550
10566,95560
10567,95570
10568,95575
10569,95585
10570,95595
10571,95605
10572,95615
10573,95620
10574,95630
10575,95640
10576,95650
10577,95660
10578,95665
10579,95675
10580,95685
10581,95695
10582,95705
10583,95715
10584,95720
10585,95730
10586,95740
10587,95750
10588,95760
10589,95765
10590,95775
10591,95785
10592,95795
10593,95805
10594,95810
10595,95820
10596,95830
10597,95840
10598,95850
10599,95855
10600,95865
10601,95875
10602,95885
10603,95895
10604,95905
10605,95910
10606,95920
10607,95930
10608,95940
10609,95950
10610,95955
10611,95965
10612,95975
10613,95985
10614,95995
10615,96000
10616,96010
10617,96020
10618,96030
10619,96040
10620,96045
10621,96055
10622,96065
10623,96075
10624,96085
10625,96095
10626,96100
10627,96110
10628,96120
10629,96130
10630,96140
10631,96145
10632,96155
10633,96165
10634,96175
10635,96185
10636,96190
10637,96200
10638,96210
10639,96220
10640,96230
10641,96235
10642,96245
10643,96255
10644,96265
10645,96275
10646,96280
10647,96290
10648,96300
10649,96310
10650,96320
10651,96330
10652,96335
10653,96345
10654,96355
10655,96365
10656,96375
10657,96380
10658,96390
10659,96400
10660,96410
10661,96420
10662,96425
10663,96435
10664,96445
10665,96455
10666,96465
10667,96470
10668,96480
10669,96490
10670,96500
10671,96510
10672,96520
10673,96525
10674,96535
10675,96545
10676,96555
10677,96565
10678,96570
10679,96580
10680,96590
10681,96600
10682,96610
10683,96615
10684,96625
10685,96635
10686,96645
10687,96655
10688,96660
10689,96670
10690,96680
10691,96690
10692,96700
10693,96705
10694,96715
10695,96725
10696,96735
10697,96745
10698,96755
10699,96760
10700,96770
10701,96780
10702,96790
10703,96800
10704,96805
10705,96815
10706,96825
10707,96835
10708,96845
10709,96850
10710,96860
10711,96870
10712,96880
10713,96890
10714,96895
10715,96905
10716,96915
10717,96925
10718,96935
10719,96945
10720,96950
10721,96960
10722,96970
10723,96980
10724,96990
10725,96995
10726,97005
10727,97015
10728,97025
10729,97035
10730,97040
10731,97050
10732,97060
10733,97070
10734,97080
10735,97085
10736,97095
10737,97105
10738,97115
10739,97125
10740,97135
10741,97140
10742,97150
10743,97160
10744,97170
10745,97180
10746,97185
10747,97195
10748,97205
10749,97215
10750,97225
10751,97230
10752,97240
10753,97250
10754,97260
10755,97270
10756,97275
10757,97285
10758,97295
10759,97305
10760,97315
10761,97320
10762,97330
10763,97340
10764,97350
10765,97360
10766,97370
10767,97375
10768,97385
10769,97395
10770,97405
10771,97415
10772,97420
10773,97430
10774,97440
10775,97450
10776,97460
10777,97465
10778,97475
10779,97485
10780,97495
10781,97505
10782,97510
10783,97520
10784,97530
10785,97540
10786,97550
10787,97560
10788,97565
10789,97575
10790,97585
10791,97595
10792,97605
10793,97610
10794,97620
10795,97630
10796,97640
10797,97650
10798,97655
10799,97665
10800,97675
10801,97685
10802,97695
10803,97700
10804,97710
10805,97720
10806,97730
10807,97740
10808,97750
10809,97755
10810,97765
10811,97775
10812,97785
10813,97795
10814,97800
10815,97810
10816,97820
10817,97830
10818,97840
10819,97845
10820,97855
10821,97865
10822,97875
10823,97885
10824,97890
10825,97900
10826,97910
10827,97920
10828,97930
10829,97935
10830,97945
10831,97955
10832,97965
10833,97975
10834,97985
10835,97990
10836,98000
10837,98010
10838,98020
10839,98030
10840,98035
10841,98045
10842,98055
10843,98065
10844,98075
10845,98080
10846,98090
10847,98100
10848,98110
10849,98120
10850,98125
10851,98135
10852,98145
10853,98155
10854,98165
10855,98175
10856,98180
10857,98190
10858,98200
10859,98210
10860,98220
10861,98225
10862,98235
10863,98245
10864,98255
10865,98265
10866,98270
10867,98280
10868,98290
10869,98300
10870,98310
10871,98315
10872,98325
10873,98335
10874,98345
10875,98355
10876,98365
10877,98370
10878,98380
10879,98390
10880,98400
10881,98410
10882,98415
10883,98425
10884,98435
10885,98445
10886,98455
10887,98460
10888,98470
10889,98480
10890,98490
10891,98500
10892,98505
10893,98515
10894,98525
10895,98535
10896,98545
10897,98550
10898,98560
10899,98570
10900,98580
10901,98590
10902,98600
10903,98605
10904,98615
10905,98625
10906,98635
10907,98645
10908,98650
10909,98660
10910,98670
10911,98680
10912,98690
10913,98695
10914,98705
10915,98715
10916,98725
10917,98735
10918,98740
10919,98750
10920,98760
10921,98770
10922,98780
10923,98790
10924,98795
10925,98805
10926,98815
10927,98825
10928,98835
10929,98840
10930,98850
10931,98860
10932,98870
10933,98880
10934,98885
10935,98895
10936,98905
10937,98915
10938,98925
10939,98930
10940,98940
10941,98950
10942,98960
10943,98970
10944,98980
10945,98985
10946,98995
10947,99005
10948,99015
10949,99025
10950,99030
10951,99040
10952,99050
10953,99060
10954,99070
10955,99075
10956,99085
10957,99095
10958,99105
10959,99115
10960,99120
10961,99130
10962,99140
10963,99150
10964,99160
10965,99165
10966,99175
10967,99185
10968,99195
10969,99205
10970,99215
10971,99220
10972,99230
10973,99240
10974,99250
10975,99260
10976,99265
10977,99275
10978,99285
10979,99295
10980,99305
10981,99310
10982,99320
10983,99330
10984,99340
10985,99350
10986,99355
10987,99365
10988,99375
10989,99385
10990,99395
10991,99405
10992,99410
10993,99420
10994,99430
10995,99440
10996,99450
10997,99455
10998,99465
10999,99475
11000,99485
11001,99495
11002,99500
11003,99510
11004,99520
11005,99530
11006,99540
11007,99545
11008,99555
11009,99565
11010,99575
11011,99585
11012,99595
11013,99600
11014,99610
11015,99620
11016,99630
11017,99640
11018,99645
11019,99655
11020,99665
11021,99675
11022,99685
11023,99690
11024,99700
11025,99710
11026,99720
11027,99730
11028,99735
11029,99745
11030,99755
11031,99765
11032,99775
11033,99780
11034,99790
11035,99800
11036,99810
11037,99820
11038,99830
11039,99835
11040,99845
11041,99855
11042,99865
11043,99875
11044,99880
11045,99890
11046,99900
11047,99910
11048,99920
11049,99925
11050,99935
11051,99945
11052,99955
11053,99965
11054,99970
11055,99980
11056,99990
11057,100000
11058,100010
11059,100020
11060,100025
11061,100035
11062,100045
11063,100055
11064,100065
11065,100070
11066,100080
11067,100090
11068,100100
11069,100110
11070,100115
11071,100125
11072,100135
11073,100145
11074,100155
11075,100160
11076,100170
11077,100180
11078,100190
11079,100200
11080,100210
11081,100215
11082,100225
11083,100235
11084,100245
11085,100255
11086,100260
11087,100270
11088,100280
11089,100290
11090,100300
11091,100305
11092,100315
11093,100325
11094,100335
11095,100345
11096,100350
11097,100360
11098,100370
11099,100380
11100,100390
11101,100395
11102,100405
11103,100415
11104,100425
11105,100435
11106,100445
11107,100450
11108,100460
11109,100470
11110,100480
11111,100490
11112,100495
11113,100505
11114,100515
11115,100525
11116,100535
11117,100540
11118,100550
11119,100560
11120,100570
11121,100580
11122,100585
11123,100595
11124,100605
11125,100615
11126,100625
11127,100635
11128,100640
11129,100650
11130,100660
11131,100670
11132,100680
11133,100685
11134,100695
11135,100705
11136,100715
11137,100725
11138,100730
11139,100740
11140,100750
11141,100760
11142,100770
11143,100775
11144,100785
11145,100795
11146,100805
11147,100815
11148,100825
11149,100830
11150,100840
11151,100850
11152,100860
11153,100870
11154,100875
11155,100885
11156,100895
11157,100905
11158,100915
11159,100920
11160,100930
11161,100940
11162,100950
11163,100960
11164,100965
11165,100975
11166,100985
11167,100995
11168,101005
11169,101010
11170,101020
11171,101030
11172,101040
11173,101050
11174,101060
11175,101065
11176,101075
11177,101085
11178,101095
11179,101105
11180,101110
11181,101120
11182,101130
11183,101140
11184,101150
11185,101155
11186,101165
11187,101175
11188,101185
11189,101195
11190,101200
11191,101210
11192,101220
11193,101230
11194,101240
11195,101250
11196,101255
11197,101265
11198,101275
11199,101285
11200,101295
11201,101300
11202,101310
11203,101320
11204,101330
11205,101340
11206,101345
11207,101355
11208,101365
11209,101375
11210,101385
11211,101390
11212,101400
11213,101410
11214,101420
11215,101430
11216,101440
11217,101445
11218,101455
11219,101465
11220,101475
11221,101485
11222,101490
11223,101500
11224,101510
11225,101520
11226,101530
11227,101535
11228,101545
11229,101555
11230,101565
11231,101575
11232,101580
11233,101590
11234,101600
11235,101610
11236,101620
11237,101625
11238,101635
11239,101645
11240,101655
11241,101665
11242,101675
11243,101680
11244,101690
11245,101700
11246,101710
11247,101720
11248,101725
11249,101735
11250,101745
11251,101755
11252,101765
11253,101770
11254,101780
11255,101790
11256,101800
11257,101810
11258,101815
11259,101825
11260,101835
11261,101845
11262,101855
11263,101865
11264,101870
11265,101880
11266,101890
11267,101900
11268,101910
11269,101915
11270,101925
11271,101935
11272,101945
11273,101955
11274,101960
11275,101970
11276,101980
11277,101990
11278,102000
11279,102005
11280,102015
11281,102025
11282,102035
11283,102045
11284,102050
11285,102060
11286,102070
11287,102080
11288,102090
11289,102100
11290,102105
11291,102115
11292,102125
11293,102135
11294,102145
11295,102150
11296,102160
11297,102170
11298,102180
11299,102190
11300,102195
11301,102205
11302,102215
11303,102225
11304,102235
11305,102240
11306,102250
11307,102260
11308,102270
11309,102280
11310,102290
11311,102295
11312,102305
11313,102315
11314,102325
11315,102335
11316,102340
11317,102350
11318,102360
11319,102370
11320,102380
11321,102385
11322,102395
11323,102405
11324,102415
11325,102425
11326,102430
11327,102440
11328,102450
11329,102460
11330,102470
11331,102480
11332,102485
11333,102495
11334,102505
11335,102515
11336,102525
11337,102530
11338,102540
11339,102550
11340,102560
11341,102570
11342,102575
11343,102585
11344,102595
11345,102605
11346,102615
11347,102620
11348,102630
11349,102640
11350,102650
11351,102660
11352,102665
11353,102675
11354,102685
11355,102695
11356,102705
11357,102715
11358,102720
11359,102730
11360,102740
11361,102750
11362,102760
11363,102765
11364,102775
11365,102785
11366,102795
11367,102805
11368,102810
11369,102820
11370,102830
11371,102840
11372,102850
11373,102855
11374,102865
11375,102875
11376,102885
11377,102895
11378,102905
11379,102910
11380,102920
11381,102930
11382,102940
11383,102950
11384,102955
11385,102965
11386,102975
11387,102985
11388,102995
11389,103000
11390,103010
11391,103020
11392,103030
11393,103040
11394,103045
11395,103055
11396,103065
11397,103075
11398,103085
11399,103095
11400,103100
11401,103110
11402,103120
11403,103130
11404,103140
11405,103145
11406,103155
11407,103165
11408,103175
11409,103185
11410,103190
11411,103200
11412,103210
11413,103220
11414,103230
11415,103235
11416,103245
11417,103255
11418,103265
11419,103275
11420,103280
11421,103290
11422,103300
11423,103310
11424,103320
11425,103330
11426,103335
11427,103345
11428,103355
11429,103365
11430,103375
11431,103380
11432,103390
11433,103400
11434,103410
11435,103420
11436,103425
11437,103435
11438,103445
11439,103455
11440,103465
11441,103470
11442,103480
11443,103490
11444,103500
11445,103510
11446,103520
11447,103525
11448,103535
11449,103545
11450,103555
11451,103565
11452,103570
11453,103580
11454,103590
11455,103600
11456,103610
11457,103615
11458,103625
11459,103635
11460,103645
11461,103655
11462,103660
11463,103670
11464,103680
11465,103690
11466,103700
11467,103710
11468,103715
11469,103725
11470,103735
11471,103745
11472,103755
11473,103760
11474,103770
11475,103780
11476,103790
11477,103800
11478,103805
11479,103815
11480,103825
11481,103835
11482,103845
11483,103850
11484,103860
11485,103870
11486,103880
11487,103890
11488,103895
11489,103905
11490,103915
11491,103925
11492,103935
11493,103945
11494,103950
11495,103960
11496,103970
11497,103980
11498,103990
11499,103995
11500,104005
11501,104015
11502,104025
11503,104035
11504,104040
11505,104050
11506,104060
11507,104070
11508,104080
11509,104085
11510,104095
11511,104105
11512,104115
11513,104125
11514,104135
11515,104140
11516,104150
11517,104160
11518,104170
11519,104180
11520,104185
11521,104195
11522,104205
11523,104215
11524,104225
11525,104230
11526,104240
11527,104250
11528,104260
11529,104270
11530,104275
11531,104285
11532,104295
11533,104305
11534,104315
11535,104325
11536,104330
11537,104340
11538,104350
11539,104360
11540,104370
11541,104375
11542,104385
11543,104395
11544,104405
11545,104415
11546,104420
11547,104430
11548,104440
11549,104450
11550,104460
11551,104465
11552,104475
11553,104485
11554,104495
11555,104505
11556,104510
11557,104520
11558,104530
11559,104540
11560,104550
11561,104560
11562,104565
11563,104575
11564,104585
11565,104595
11566,104605
11567,104610
11568,104620
11569,104630
11570,104640
11571,104650
11572,104655
11573,104665
11574,104675
11575,104685
11576,104695
11577,104700
11578,104710
11579,104720
11580,104730
11581,104740
11582,104750
11583,104755
11584,104765
11585,104775
11586,104785
11587,104795
11588,104800
11589,104810
11590,104820
11591,104830
11592,104840
11593,104845
11594,104855
11595,104865
11596,104875
11597,104885
11598,104890
11599,104900
11600,104910
11601,104920
11602,104930
11603,104940
11604,104945
11605,104955
11606,104965
11607,104975
11608,104985
11609,104990
11610,105000
11611,105010
11612,105020
11613,105030
11614,105035
11615,105045
11616,105055
11617,105065
11618,105075
11619,105080
11620,105090
11621,105100
11622,105110
11623,105120
11624,105125
11625,105135
11626,105145
11627,105155
11628,105165
11629,105175
11630,105180
11631,105190
11632,105200
11633,105210
11634,105220
11635,105225
11636,105235
11637,105245
11638,105255
11639,105265
11640,105270
11641,105280
11642,105290
11643,105300
11644,105310
11645,105315
11646,105325
11647,105335
11648,105345
11649,105355
11650,105365
11651,105370
11652,105380
11653,105390
11654,105400
11655,105410
11656,105415
11657,105425
11658,105435
11659,105445
11660,105455
11661,105460
11662,105470
11663,105480
11664,105490
11665,105500
11666,105505
11667,105515
11668,105525
11669,105535
11670,105545
11671,105555
11672,105560
11673,105570
11674,105580
11675,105590
11676,105600
11677,105605
11678,105615
11679,105625
11680,105635
11681,105645
11682,105650
11683,105660
11684,105670
11685,105680
11686,105690
11687,105695
11688,105705
11689,105715
11690,105725
11691,105735
11692,105740
11693,105750
11694,105760
11695,105770
11696,105780
11697,105790
11698,105795
11699,105805
11700,105815
11701,105825
11702,105835
11703,105840
11704,105850
11705,105860
11706,105870
11707,105880
11708,105885
11709,105895
11710,105905
11711,105915
11712,105925
11713,105930
11714,105940
11715,105950
11716,105960
11717,105970
11718,105980
11719,105985
11720,105995
11721,106005
11722,106015
11723,106025
11724,106030
11725,106040
11726,106050
11727,106060
11728,106070
11729,106075
11730,106085
11731,106095
11732,106105
11733,106115
11734,106120
11735,106130
11736,106140
11737,106150
11738,106160
11739,106170
11740,106175
11741,106185
11742,106195
11743,106205
11744,106215
11745,106220
11746,106230
11747,106240
11748,106250
11749,106260
11750,106265
11751,106275
11752,106285
11753,106295
11754,106305
11755,106310
11756,106320
11757,106330
11758,106340
11759,106350
11760,106355
11761,106365
11762,106375
11763,106385
11764,106395
11765,106405
11766,106410
11767,106420
11768,106430
11769,106440
11770,106450
11771,106455
11772,106465
11773,106475
11774,106485
11775,106495
11776,106500
11777,106510
11778,106520
11779,106530
11780,106540
11781,106545
11782,106555
11783,106565
11784,106575
11785,106585
11786,106595
11787,106600
11788,106610
11789,106620
11790,106630
11791,106640
11792,106645
11793,106655
11794,106665
11795,106675
11796,106685
11797,106690
11798,106700
11799,106710
11800,106720
11801,106730
11802,106735
11803,106745
11804,106755
11805,106765
11806,106775
11807,106785
11808,106790
11809,106800
11810,106810
11811,106820
11812,106830
11813,106835
11814,106845
11815,106855
11816,106865
11817,106875
11818,106880
11819,106890
11820,106900
11821,106910
11822,106920
11823,106925
11824,106935
11825,106945
11826,106955
11827,106965
11828,106970
11829,106980
11830,106990
11831,107000
11832,107010
11833,107020
11834,107025
11835,107035
11836,107045
11837,107055
11838,107065
11839,107070
11840,107080
11841,107090
11842,107100
11843,107110
11844,107115
11845,107125
11846,107135
11847,107145
11848,107155
11849,107160
11850,107170
11851,107180
11852,107190
11853,107200
11854,107210
11855,107215
11856,107225
11857,107235
11858,107245
11859,107255
11860,107260
11861,107270
11862,107280
11863,107290
11864,107300
11865,107305
11866,107315
11867,107325
11868,107335
11869,107345
11870,107350
11871,107360
11872,107370
11873,107380
11874,107390
11875,107400
11876,107405
11877,107415
11878,107425
11879,107435
11880,107445
11881,107450
11882,107460
11883,107470
11884,107480
11885,107490
11886,107495
11887,107505
11888,107515
11889,107525
11890,107535
11891,107540
11892,107550
11893,107560
11894,107570
11895,107580
11896,107585
11897,107595
11898,107605
11899,107615
11900,107625
11901,107635
11902,107640
11903,107650
11904,107660
11905,107670
11906,107680
11907,107685
11908,107695
11909,107705
11910,107715
11911,107725
11912,107730
11913,107740
11914,107750
11915,107760
11916,107770
11917,107775
11918,107785
11919,107795
11920,107805
11921,107815
11922,107825
11923,107830
11924,107840
11925,107850
11926,107860
11927,107870
11928,107875
11929,107885
11930,107895
11931,107905
11932,107915
11933,107920
11934,107930
11935,107940
11936,107950
11937,107960
11938,107965
11939,107975
11940,107985
11941,107995
11942,108005
11943,108010
11944,108020
11945,108030
11946,108040
11947,108050
11948,108060
11949,108065
11950,108075
11951,108085
11952,108095
11953,108105
11954,108110
11955,108120
11956,108130
11957,108140
11958,108150
11959,108155
11960,108165
11961,108175
11962,108185
11963,108195
11964,108200
11965,108210
11966,108220
11967,108230
11968,108240
11969,108250
11970,108255
11971,108265
11972,108275
11973,108285
11974,108295
11975,108300
11976,108310
11977,108320
11978,108330
11979,108340
11980,108345
11981,108355
11982,108365
11983,108375
11984,108385
11985,108390
11986,108400
11987,108410
11988,108420
11989,108430
11990,108440
11991,108445
11992,108455
11993,108465
11994,108475
11995,108485
11996,108490
11997,108500
11998,108510
11999,108520
12000,108530
12001,108535
12002,108545
12003,108555
12004,108565
12005,108575
12006,108580
12007,108590
12008,108600
12009,108610
12010,108620
12011,108625
12012,108635
12013,108645
12014,108655
12015,108665
12016,108675
12017,108680
12018,108690
12019,108700
12020,108710
12021,108720
12022,108725
12023,108735
12024,108745
12025,108755
12026,108765
12027,108770
12028,108780
12029,108790
12030,108800
12031,108810
12032,108815
12033,108825
12034,108835
12035,108845
12036,108855
12037,108865
12038,108870
12039,108880
12040,108890
12041,108900
12042,108910
12043,108915
12044,108925
12045,108935
12046,108945
12047,108955
12048,108960
12049,108970
12050,108980
12051,108990
12052,109000
12053,109005
12054,109015
12055,109025
12056,109035
12057,109045
12058,109055
12059,109060
12060,109070
12061,109080
12062,109090
12063,109100
12064,109105
12065,109115
12066,109125
12067,109135
12068,109145
12069,109150
12070,109160
12071,109170
12072,109180
12073,109190
12074,109195
12075,109205
12076,109215
12077,109225
12078,109235
12079,109240
12080,109250
12081,109260
12082,109270
12083,109280
12084,109290
12085,109295
12086,109305
12087,109315
12088,109325
12089,109335
12090,109340
12091,109350
12092,109360
12093,109370
12094,109380
12095,109385
12096,109395
12097,109405
12098,109415
12099,109425
12100,109430
12101,109440
12102,109450
12103,109460
12104,109470
12105,109480
12106,109485
12107,109495
12108,109505
12109,109515
12110,109525
12111,109530
12112,109540
12113,109550
12114,109560
12115,109570
12116,109575
12117,109585
12118,109595
12119,109605
12120,109615
12121,109620
12122,109630
12123,109640
12124,109650
12125,109660
12126,109670
12127,109675
12128,109685
12129,109695
12130,109705
12131,109715
12132,109720
12133,109730
12134,109740
12135,109750
12136,109760
12137,109765
12138,109775
12139,109785
12140,109795
12141,109805
12142,109810
12143,109820
12144,109830
12145,109840
12146,109850
12147,109855
12148,109865
12149,109875
12150,109885
12151,109895
12152,109905
12153,109910
12154,109920
12155,109930
12156,109940
12157,109950
12158,109955
12159,109965
12160,109975
12161,109985
12162,109995
12163,110000
12164,110010
12165,110020
12166,110030
12167,110040
12168,110045
12169,110055
12170,110065
12171,110075
12172,110085
12173,110095
12174,110100
12175,110110
12176,110120
12177,110130
12178,110140
12179,110145
12180,110155
12181,110165
12182,110175
12183,110185
12184,110190
12185,110200
12186,110210
12187,110220
12188,110230
12189,110235
12190,110245
12191,110255
12192,110265
12193,110275
12194,110285
12195,110290
12196,110300
12197,110310
12198,110320
12199,110330
12200,110335
12201,110345
12202,110355
12203,110365
12204,110375
12205,110380
12206,110390
12207,110400
12208,110410
12209,110420
12210,110425
12211,110435
12212,110445
12213,110455
12214,110465
12215,110470
12216,110480
12217,110490
12218,110500
12219,110510
12220,110520
12221,110525
12222,110535
12223,110545
12224,110555
12225,110565
12226,110570
12227,110580
12228,110590
12229,110600
12230,110610
12231,110615
12232,110625
12233,110635
12234,110645
12235,110655
12236,110660
12237,110670
12238,110680
12239,110690
12240,110700
12241,110710
12242,110715
12243,110725
12244,110735
12245,110745
12246,110755
12247,110760
12248,110770
12249,110780
12250,110790
12251,110800
12252,110805
12253,110815
12254,110825
12255,110835
12256,110845
12257,110850
12258,110860
12259,110870
12260,110880
12261,110890
12262,110900
12263,110905
12264,110915
12265,110925
12266,110935
12267,110945
12268,110950
12269,110960
12270,110970
12271,110980
12272,110990
12273,110995
12274,111005
12275,111015
12276,111025
12277,111035
12278,111040
12279,111050
12280,111060
12281,111070
12282,111080
12283,111085
12284,111095
12285,111105
12286,111115
12287,111125
12288,111135
12289,111140
12290,111150
12291,111160
12292,111170
12293,111180
12294,111185
12295,111195
12296,111205
12297,111215
12298,111225
12299,111230
12300,111240
12301,111250
12302,111260
12303,111270
12304,111275
12305,111285
12306,111295
12307,111305
12308,111315
12309,111325
12310,111330
12311,111340
12312,111350
12313,111360
12314,111370
12315,111375
12316,111385
12317,111395
12318,111405
12319,111415
12320,111420
12321,111430
12322,111440
